3/2/2018,1655
3/16/2018,1655
3/30/2018,1655
4/13/2018,1655
4/27/2018,1655
5/11/2018,1655
5/25/2018,1655
6/8/2018,1655
6/22/2018,1655
7/6/2018,1655
7/20/2018,1655
8/3/2018,1655
8/17/2018,1655
8/31/2018,1655
9/14/2018,1655
9/28/2018,1655
10/12/2018,1655
10/26/2018,1655
11/9/2018,1655
11/23/2018,1655
12/7/2018,1655
12/21/2018,1655
1/4/2019,1655
1/18/2019,1655
2/1/2019,1655
2/15/2019,1655
3/1/2019,1655
3/15/2019,1655
3/29/2019,1655
4/12/2019,1655
4/26/2019,1655
5/10/2019,1655
5/24/2019,1655
6/7/2019,1655
6/21/2019,1655
7/5/2019,1655
7/19/2019,1655
8/2/2019,1655
8/16/2019,1655
8/30/2019,1655
9/13/2019,1655
9/27/2019,1655
10/11/2019,1655
10/25/2019,1655
11/8/2019,1655
11/22/2019,1655
12/6/2019,1655
12/20/2019,1655
1/3/2020,1655
1/17/2020,1655
1/31/2020,1655
2/14/2020,1655
2/28/2020,1655
3/13/2020,1655
3/27/2020,1655
4/10/2020,1655
4/24/2020,1655
5/8/2020,1655
5/22/2020,1655
6/5/2020,1655
6/19/2020,1655
7/3/2020,1655
7/17/2020,1655
7/31/2020,1655
8/14/2020,1655
8/28/2020,1655
9/11/2020,1655
9/25/2020,1655
10/9/2020,1655
10/23/2020,1655
11/6/2020,1655
11/20/2020,1655
12/4/2020,1655
12/18/2020,1655
1/1/2021,1655
1/15/2021,1655
1/29/2021,1655
2/12/2021,1655
2/26/2021,1655
3/12/2021,1655
3/26/2021,1655
4/9/2021,1655
4/23/2021,1655
5/7/2021,1655
5/21/2021,1655
6/4/2021,1655
6/18/2021,1655
7/2/2021,1655
7/16/2021,1655
7/30/2021,1655
8/13/2021,1655
8/27/2021,1655
9/10/2021,1655
9/24/2021,1655
10/8/2021,1655
10/22/2021,1655
11/5/2021,1655
11/19/2021,1655
12/3/2021,1655
12/17/2021,1655
12/31/2021,1655
1/14/2022,1655
1/28/2022,1655
2/11/2022,1655
2/25/2022,1655
3/11/2022,1655
3/25/2022,1655
4/8/2022,1655
4/22/2022,1655
5/6/2022,1655
5/20/2022,1655
6/3/2022,1655
6/17/2022,1655
7/1/2022,1655
7/15/2022,1655
7/29/2022,1655
8/12/2022,1655
8/26/2022,1655
9/9/2022,1655
9/23/2022,1655
10/7/2022,1655
10/21/2022,1655
11/4/2022,1655
11/18/2022,1655
12/2/2022,1655
12/16/2022,1655
12/30/2022,1655
1/13/2023,1655
1/27/2023,1655
2/10/2023,1655
2/24/2023,1655
3/10/2023,1655
3/24/2023,1655
